sa1_main,x,y,IHAD_quartile,gcc_name_2016
11501155928,150.96104294122634,-33.70199782457486,3,Greater Sydney
11702132611,151.14170993738244,-33.91634209467833,3,Greater Sydney
11501155308,150.99741564384212,-33.73405925200013,4,Greater Sydney
11602130907,150.92857988870628,-33.732470610508,4,Greater Sydney
12601149513,151.0706889751045,-33.781518907578324,4,Greater Sydney
11901135932,151.00666289048303,-33.96060023345814,1,Greater Sydney
12703159805,150.91727428933834,-33.91979352934133,1,Greater Sydney
11904137704,151.10536085424584,-33.94164730937108,2,Greater Sydney
12504148940,151.00837525154657,-33.8105945685736,3,Greater Sydney
12504149011,151.0076500518564,-33.78529301568659,3,Greater Sydney
12003139105,151.0991926271729,-33.87980644311166,4,Greater Sydney
12802153853,151.06256393726457,-34.03497939232484,2,Greater Sydney
12301143449,150.72198548034552,-34.06162755511729,3,Greater Sydney
12303144814,150.64283607342102,-33.98642126971913,3,Greater Sydney
12203142626,151.29415423219527,-33.75449483267309,2,Greater Sydney
12203142844,151.2234471239871,-33.7398025496928,3,Greater Sydney
12403146003,150.66213393105127,-33.790859642617406,3,Greater Sydney
12202142314,151.289226928103,-33.70282871551344,3,Greater Sydney
12301143436,150.73794631705636,-34.0483041376874,4,Greater Sydney
12302144340,150.85468395018984,-34.02918251940544,4,Greater Sydney
10202104519,151.51794009287477,-33.18679390985398,1,Greater Sydney
11901135443,150.99798897092575,-33.89846322788706,4,Greater Sydney
12101140008,151.17687318066854,-33.824976771209116,4,Greater Sydney
12203143035,151.2656589860476,-33.770422947521006,1,Greater Sydney
12801153024,151.11304072419438,-34.030842699705,1,Greater Sydney
12502147632,151.03689667027825,-33.775334884818946,3,Greater Sydney
11703133447,151.19519376589255,-33.87224690056952,3,Greater Sydney
11901157113,151.02237004368013,-33.91337732298447,3,Greater Sydney
12002138813,151.17274648027472,-33.882434145998815,4,Greater Sydney
11703132909,151.21495165596033,-33.87856651673381,2,Greater Sydney
10202104905,151.3066303441149,-33.16351011730245,4,Greater Sydney
12101140017,151.16028642121387,-33.810804576437576,4,Greater Sydney
12701159727,150.8388307400533,-33.930954606566,4,Greater Sydney
11703132908,151.21569619610636,-33.87850262578824,1,Greater Sydney
12104141526,151.23115670141343,-33.82754870662044,1,Greater Sydney
11703133331,151.229939630307,-33.87015573070049,3,Greater Sydney
11602156204,150.91924360272697,-33.733657585288995,4,Greater Sydney
11902136720,151.08444163286566,-33.9323987593355,1,Greater Sydney
11901157107,151.02690672357525,-33.9133257239209,3,Greater Sydney
12403146027,150.6796802737094,-33.79135002664769,3,Greater Sydney
12502147630,151.0446846044695,-33.77940668692814,3,Greater Sydney
12503148552,150.98461791266624,-33.82951478022315,1,Greater Sydney
12701159518,150.86021401327716,-33.91125241466277,2,Greater Sydney
12302144009,150.8523517475774,-34.01301270878916,3,Greater Sydney
12003139432,151.13940186869183,-33.90162020933439,4,Greater Sydney
11902136211,151.0948205226738,-33.92440768844673,3,Greater Sydney
11801134617,151.2767840146549,-33.86120124826131,4,Greater Sydney
12503147934,151.0097704773825,-33.880980990804716,4,Greater Sydney
12802160910,151.02356801117466,-34.033069618459216,4,Greater Sydney
10202104617,151.55484198013076,-33.233620625023974,1,Greater Sydney
12602149911,151.13761463715707,-33.826155188798516,1,Greater Sydney
10202104836,151.50044087255998,-33.24990640925205,3,Greater Sydney
12001138330,151.10944647638826,-33.861475690489456,4,Greater Sydney
12203142628,151.29371177901882,-33.75235090690724,4,Greater Sydney
12104141545,151.23674915149027,-33.82638420212098,1,Greater Sydney
11703133803,151.20191823950998,-33.90138888728857,4,Greater Sydney
11802156926,151.24828798868072,-33.91132537648195,4,Greater Sydney
12101139816,151.1803234383553,-33.80909752582591,4,Greater Sydney
10202105028,151.56189619680814,-33.19135328684689,1,Greater Sydney
11802134823,151.25706611673888,-33.9245395597583,2,Greater Sydney
11601130849,150.9140592935622,-33.795640015462226,3,Greater Sydney
11904137813,151.14026262528031,-33.96801656696825,3,Greater Sydney
11703133248,151.1803379759346,-33.89664016031572,2,Greater Sydney
12003157506,151.09573043676443,-33.87428750057902,3,Greater Sydney
12501158217,151.02573814807855,-33.85056295896324,3,Greater Sydney
11602131053,150.91915743867835,-33.723991873748695,4,Greater Sydney
11703133634,151.21626039884256,-33.88617169843454,4,Greater Sydney
12102140425,151.14520762818032,-33.61075182940277,4,Greater Sydney
12203143103,151.29891430219988,-33.713960301150514,4,Greater Sydney
11601156120,150.8875893959886,-33.778318219917736,3,Greater Sydney
11903136843,151.0977977484358,-33.95946266405275,3,Greater Sydney
12303144713,150.5665914738337,-34.194056318125654,3,Greater Sydney
11802157022,151.24289935884272,-33.92354033336942,4,Greater Sydney
12101140042,151.16283775055678,-33.812220992445695,4,Greater Sydney
12202142309,151.3008314228808,-33.69541000561516,4,Greater Sydney
11703133716,151.20749451884146,-33.87613124416528,1,Greater Sydney
12303144738,150.61013057415207,-34.1707550017861,4,Greater Sydney
12203142848,151.21753105907135,-33.738068511425574,2,Greater Sydney
12302144336,150.85706543206356,-34.018442138181136,4,Greater Sydney
10202104442,151.45915334806222,-33.371881199322516,2,Greater Sydney
12202142208,151.30942216589858,-33.64535392957663,3,Greater Sydney
12503148203,150.91774367072998,-33.83630738874166,4,Greater Sydney
11802134814,151.2552091339642,-33.91366373519499,2,Greater Sydney
12501147330,151.07480624611998,-33.83109944707684,2,Greater Sydney
11802134850,151.24875342517942,-33.93371339368084,3,Greater Sydney
12104141432,151.2073060267286,-33.824764718810904,3,Greater Sydney
12001138646,151.13060532385504,-33.86653468807307,1,Greater Sydney
12405158001,150.78982376581803,-33.77987749195898,1,Greater Sydney
11601130754,150.93639432084902,-33.75989859338033,4,Greater Sydney
12104141436,151.19872955587724,-33.82967986525721,4,Greater Sydney
12401145027,150.63590111182532,-33.769098139425175,4,Greater Sydney
12802153826,151.07079266281332,-34.031981683080275,1,Greater Sydney
12702151235,150.91581318373576,-33.89470898703011,2,Greater Sydney
11603131615,150.8054694035807,-33.73256296806558,3,Greater Sydney
11703133511,151.20018330512008,-33.89413187729036,3,Greater Sydney
12404146727,150.80884005365343,-33.616408900816005,3,Greater Sydney
11701132306,151.2232696353972,-33.92571515098037,1,Greater Sydney
12703159825,150.92171477010302,-33.93084634983884,1,Greater Sydney
11703133406,151.19525130303046,-33.87320366704081,3,Greater Sydney
11901135726,151.06436073542545,-33.91340892956361,4,Greater Sydney
12101140115,151.1939142610699,-33.819242505387344,4,Greater Sydney
12301143309,150.69454383948693,-34.0714235432927,2,Greater Sydney
10201102803,151.4296275964754,-33.46821050719573,4,Greater Sydney
12103141140,151.1305465260108,-33.72493909938257,4,Greater Sydney
11902136331,151.1062191389524,-33.91209613090538,2,Greater Sydney
11502129706,150.91361042418797,-33.547813457361485,4,Greater Sydney
12801153115,151.11375521814642,-34.01307438141393,4,Greater Sydney
12504148930,151.00343908116895,-33.80208028340398,2,Greater Sydney
12103141226,151.1229083636234,-33.70235990158362,3,Greater Sydney
10202104456,151.48239001912614,-33.39641063887969,4,Greater Sydney
12401145303,150.41564247043252,-33.71923580756155,2,Greater Sydney
11902136403,151.13588192983167,-33.92274606604644,3,Greater Sydney
12002138826,151.1487825361998,-33.88124531941095,3,Greater Sydney
11903137207,151.04974418244154,-33.99081031157329,4,Greater Sydney
11903136945,151.0743576480068,-33.97247157124653,1,Greater Sydney
10201104213,151.33329961213403,-33.48591064524404,2,Greater Sydney
11903136829,151.11331669259195,-33.96738501452676,3,Greater Sydney
12301143414,150.71310296435806,-34.057191586224825,1,Greater Sydney
12503148344,150.98384520000647,-33.85756616497923,1,Greater Sydney
12703160101,150.93216292403622,-33.912669933324,1,Greater Sydney
12203143126,151.2859994046326,-33.72877034237257,2,Greater Sydney
11603131643,150.7839567260615,-33.737398206534856,4,Greater Sydney
11801133938,151.26816936488052,-33.89358218328131,4,Greater Sydney
12102140308,151.09032054811996,-33.66908524048484,4,Greater Sydney
12801160318,151.12026747505124,-34.0474444173569,4,Greater Sydney
11801134303,151.23646101332614,-33.8706344447687,2,Greater Sydney
12404146736,150.79222422445395,-33.63924063049666,3,Greater Sydney
11703133812,151.21305816678893,-33.90498353421536,4,Greater Sydney
11902136342,151.10868411361687,-33.91620652294747,4,Greater Sydney
11903137457,151.10793440933745,-33.99873452246294,4,Greater Sydney
12503148202,150.92781674032284,-33.82361962285265,4,Greater Sydney
12602149741,151.10199270897905,-33.80014561880533,4,Greater Sydney
12702150924,150.86292183428364,-33.893363735928226,4,Greater Sydney
11501155916,150.9604564585343,-33.705769518260254,2,Greater Sydney
10201103247,151.38027257057936,-33.42432513296911,3,Greater Sydney
12101139849,151.1825397681013,-33.79520694077506,3,Greater Sydney
12101140113,151.20686548303706,-33.81882024970456,3,Greater Sydney
12101139928,151.17679077413752,-33.80061266089785,2,Greater Sydney
12001138419,151.08723170174318,-33.8420759122227,3,Greater Sydney
12403146428,150.69807178560018,-33.74569668142213,3,Greater Sydney
11902136724,151.08153285223213,-33.928949641853286,4,Greater Sydney
12503148103,150.99715015370012,-33.834691455750466,2,Greater Sydney
10202104704,151.43334886151163,-33.349814369715304,3,Greater Sydney
11903137107,151.0931005116607,-33.98247041884358,4,Greater Sydney
12101140240,151.21548319211652,-33.79951496678359,4,Greater Sydney
12202142117,151.27926387419623,-33.68204412287393,3,Greater Sydney
11901136005,151.0126211168259,-33.946984403662704,1,Greater Sydney
12801153038,151.1056499719415,-34.036062311935225,2,Greater Sydney
11703133542,151.19239952550308,-33.896150764774944,4,Greater Sydney
12102157816,151.09481448961117,-33.693333129395064,4,Greater Sydney
12303144712,150.5507879691279,-34.224872707203694,1,Greater Sydney
11703132920,151.21585453456302,-33.87467311949641,3,Greater Sydney
11703133010,151.197427913547,-33.89917945249987,4,Greater Sydney
12602149810,151.13602618270437,-33.8392550889326,4,Greater Sydney
10201103217,151.36320105047014,-33.420280602027646,2,Greater Sydney
12801153012,151.10199724408182,-34.03679915013852,1,Greater Sydney
11703133825,151.2121505270353,-33.915428998023614,4,Greater Sydney
11703133844,151.21027546048023,-33.9073421548106,4,Greater Sydney
12101139827,151.19500233423082,-33.78469409779136,4,Greater Sydney
11802156707,151.25095099044444,-33.944866396621634,2,Greater Sydney
12001138444,151.0838404281465,-33.83303813805427,2,Greater Sydney
12502147629,151.05242464849346,-33.77755315721766,2,Greater Sydney
12702151504,150.94865204595402,-33.874332462426004,2,Greater Sydney
11801134307,151.23738645067505,-33.8738329061711,3,Greater Sydney
11901135917,151.00310904800685,-33.95074162895038,4,Greater Sydney
12003139120,151.1058702398528,-33.87129433630442,1,Greater Sydney
12203142841,151.22093117440033,-33.721592476817754,1,Greater Sydney
12801160429,151.15125698589702,-34.086797308049874,2,Greater Sydney
12802153639,151.0786749345589,-34.02020345188463,2,Greater Sydney
12802160732,151.00710862830778,-34.06535781922898,2,Greater Sydney
12601149517,151.08314772379407,-33.781457074691275,3,Greater Sydney
12403146414,150.7067556554162,-33.752614956691176,4,Greater Sydney
12504149015,151.02619995304306,-33.77563491655984,4,Greater Sydney
11601156015,150.90700841592698,-33.78120466770608,2,Greater Sydney
10201102912,151.37091550477666,-33.52757015868368,4,Greater Sydney
12104141701,151.20493274066936,-33.83283905340811,4,Greater Sydney
12404146712,150.8091804347563,-33.607600477387955,1,Greater Sydney
12501158307,151.03626626806846,-33.84989745907992,2,Greater Sydney
12002138736,151.1954714530617,-33.85941567421476,3,Greater Sydney
12202142113,151.28839489460563,-33.656676137154356,3,Greater Sydney
12403146019,150.667709860285,-33.77337590543275,2,Greater Sydney
12003157524,151.0888867887152,-33.88735307078164,3,Greater Sydney
12103141227,151.12600904984225,-33.70016558533652,4,Greater Sydney
11902136628,151.0441831531371,-33.924131274406534,1,Greater Sydney
12103140803,151.17505508689828,-33.78538183925402,3,Greater Sydney
12701150625,150.7706245591735,-34.02679061488549,3,Greater Sydney
12504158926,150.9650818633842,-33.81052537094785,1,Greater Sydney
10201102918,151.42516233564018,-33.49490731781661,2,Greater Sydney
10201103311,151.28420859634267,-33.441737514293806,2,Greater Sydney
11904138018,151.1558106898867,-33.958689999055565,4,Greater Sydney
12404146730,150.80094989804806,-33.66318720863387,4,Greater Sydney
11703133207,151.17940078259153,-33.90719827527097,1,Greater Sydney
10202104809,151.5050607598818,-33.259622524796455,2,Greater Sydney
12203143116,151.2994297388636,-33.7223327397878,2,Greater Sydney
12502147614,151.05592547651838,-33.78251709341111,2,Greater Sydney
11703133009,151.19797336891122,-33.89575247199707,3,Greater Sydney
11703133847,151.2103014500018,-33.91346112724758,4,Greater Sydney
12701159617,150.84824732952717,-33.94730935914206,1,Greater Sydney
12504149122,150.9934771768793,-33.78152924302913,2,Greater Sydney
11504130224,150.9466488302292,-33.69488141233381,4,Greater Sydney
12801152919,151.0834389299301,-34.03008565776857,4,Greater Sydney
11703133311,151.22463471800114,-33.87260876025005,2,Greater Sydney
12101140269,151.1961340673461,-33.79419625312349,2,Greater Sydney
12203142655,151.28689199300547,-33.74720398527062,3,Greater Sydney
11801134703,151.23708984986067,-33.881618756387205,3,Greater Sydney
11701132242,151.1965100018352,-33.92177755939574,1,Greater Sydney
11703133760,151.20736948763545,-33.87774132550941,1,Greater Sydney
12702151531,150.95305963940368,-33.87057106196983,1,Greater Sydney
11703133607,151.2091801474767,-33.88953624001766,2,Greater Sydney
11702132653,151.15082733404793,-33.911817829787225,3,Greater Sydney
11902136347,151.10063847813495,-33.92260527434808,3,Greater Sydney
11903137422,151.0994006797714,-33.97034977567427,3,Greater Sydney
11703133026,151.18364157331862,-33.89995492170989,2,Greater Sydney
11603131618,150.80441205048828,-33.73923060039672,2,Greater Sydney
11902136318,151.10503263435035,-33.90312453145225,2,Greater Sydney
12702151938,150.9282899051308,-33.85380383076885,2,Greater Sydney
11801134123,151.2540246336513,-33.895326555591595,3,Greater Sydney
12702151029,150.86448003759642,-33.86860716657816,3,Greater Sydney
12501158611,151.04622416267676,-33.863763255543,4,Greater Sydney
12502147823,151.05103583222552,-33.79571621369885,4,Greater Sydney
12703159853,150.92062813045092,-33.919246449007815,1,Greater Sydney
11901136027,151.02242045810314,-33.946472232360726,2,Greater Sydney
12702151543,150.94478956831077,-33.87439569207902,2,Greater Sydney
11703133329,151.22998466406935,-33.87185856299709,3,Greater Sydney
11903137418,151.10544032883664,-33.97950941714856,2,Greater Sydney
12103141130,151.14396531700876,-33.72089288359708,3,Greater Sydney
12302144324,150.82948234699222,-34.01487736543139,4,Greater Sydney
11801134507,151.23509806290315,-33.887457216740785,2,Greater Sydney
12504149224,151.01270754247784,-33.82383424991225,2,Greater Sydney
10201103231,151.35563638064613,-33.43572708571538,4,Greater Sydney
12003139028,151.12257017149537,-33.89471203264648,4,Greater Sydney
12302143624,150.8052157371328,-34.164433018787804,3,Greater Sydney
11903137437,151.101659520041,-33.98640337273513,4,Greater Sydney
12202142313,151.29483153356205,-33.671560215776346,3,Greater Sydney
10202105324,151.47845406948028,-33.365689033637615,4,Greater Sydney
12104141322,151.22728220591188,-33.82105712632481,4,Greater Sydney
10201102811,151.4280810039659,-33.48638493550033,2,Greater Sydney
12401145227,150.33067838210007,-33.71615062362136,2,Greater Sydney
12104141706,151.210582830232,-33.84779444778533,4,Greater Sydney
11901135753,151.0418858154318,-33.90651967733962,1,Greater Sydney
12104141713,151.2066596112113,-33.839705849175104,4,Greater Sydney
12501147326,151.07528068903838,-33.829094938729135,4,Greater Sydney
11903136837,151.08722908239147,-33.95416819126647,1,Greater Sydney
12801152919,151.08051344057324,-34.02991985037203,3,Greater Sydney
12201141924,151.28434925874257,-33.799599213312824,4,Greater Sydney
12601149616,151.04781120005188,-33.75374506481221,4,Greater Sydney
10201103131,151.3998689348533,-33.43597579548679,2,Greater Sydney
11904137655,151.11399606357347,-33.959886603371004,2,Greater Sydney
12601149533,151.09093214751394,-33.767295540745224,4,Greater Sydney
10202105409,151.5597129131934,-33.26837865825716,2,Greater Sydney
11703133604,151.21032548535925,-33.887138246377766,3,Greater Sydney
12101140120,151.19637758257127,-33.82195630955561,4,Greater Sydney
12104141502,151.24395704776805,-33.82915189731598,2,Greater Sydney
12802153519,151.01926198331665,-33.997896947380674,3,Greater Sydney
11901136115,151.01669064828707,-33.906802685080024,4,Greater Sydney
12703159919,150.88882269281427,-33.92515916578712,1,Greater Sydney
11902136716,151.07697667890196,-33.93792058405591,2,Greater Sydney
12203142834,151.22410622984106,-33.74416659225075,2,Greater Sydney
12501147312,151.05657739274395,-33.851484436040536,2,Greater Sydney
12504148929,151.00312340882311,-33.80267286252521,2,Greater Sydney
12103140822,151.19242826404346,-33.76854812775666,4,Greater Sydney
12503148561,150.995501741868,-33.83196529761975,3,Greater Sydney
11801134125,151.25562536662727,-33.890946084617354,4,Greater Sydney
11802134843,151.25753971357582,-33.9157922094409,2,Greater Sydney
12103141117,151.15206518465203,-33.69748833744741,2,Greater Sydney
11501155910,150.97788340886387,-33.70618582304452,3,Greater Sydney
11602156206,150.91258390808676,-33.735768292095415,4,Greater Sydney
12002138825,151.1490316781707,-33.88105923763488,4,Greater Sydney
11703133424,151.19551574325888,-33.88409562938196,1,Greater Sydney
12702151141,150.9339126384112,-33.90505505340205,1,Greater Sydney
12702151201,150.9102749360255,-33.90385643069521,1,Greater Sydney
12503148225,150.93739636419255,-33.823269786401355,2,Greater Sydney
12801160609,151.14030160864024,-34.05798179107378,2,Greater Sydney
12401145041,150.60741478443805,-33.749127492793356,3,Greater Sydney
12801153038,151.1051280955516,-34.03562820521873,3,Greater Sydney
11703133521,151.2045356219577,-33.89519765574789,4,Greater Sydney
11801134511,151.22725739163735,-33.88404745982838,4,Greater Sydney
12503148124,151.0100770493028,-33.83978771392304,1,Greater Sydney
10201104016,151.3137843658909,-33.535498614509386,4,Greater Sydney
11801134137,151.2527772902506,-33.900603379365904,4,Greater Sydney
11601130727,150.94740536730853,-33.76231710406572,1,Greater Sydney
12302144222,150.8892618779484,-33.996243733595186,3,Greater Sydney
12001138615,151.1301698590688,-33.86274657403233,4,Greater Sydney
12104141403,151.20006003138147,-33.83271064296796,4,Greater Sydney
12602149924,151.14094147586425,-33.83192873772401,1,Greater Sydney
12703159819,150.91166848381712,-33.93345952270759,2,Greater Sydney
11801134632,151.28183324946426,-33.84543552068754,3,Greater Sydney
12302144037,150.86986063875486,-34.00269010931276,3,Greater Sydney
12702151135,150.9398074033021,-33.89607867213979,2,Greater Sydney
12203142836,151.19416145327767,-33.73424778822438,3,Greater Sydney
12702151005,150.8841669486288,-33.85736751831663,3,Greater Sydney
11502129747,151.02985830866294,-33.70545619929405,4,Greater Sydney
12301143510,150.76976791151773,-34.04480748713504,3,Greater Sydney
10201103224,151.3412220588652,-33.4289126926644,1,Greater Sydney
11601130403,150.89926609778044,-33.740953609121085,3,Greater Sydney
11501155503,150.9993913989236,-33.72788214912958,4,Greater Sydney
12602149831,151.13658105212986,-33.8175158242892,4,Greater Sydney
11603131342,150.80567743245197,-33.747509826493214,1,Greater Sydney
12101139932,151.16522288793624,-33.80608379971229,3,Greater Sydney
12101140216,151.22168481820654,-33.80939669322933,4,Greater Sydney
12703160009,150.8650244220605,-33.94433105477619,4,Greater Sydney
12102157910,151.10371111621467,-33.70767402947022,2,Greater Sydney
12703159844,150.91432513286256,-33.91662199892418,2,Greater Sydney
12101139923,151.17343639178472,-33.80382497134505,4,Greater Sydney
12102157719,151.10559602499924,-33.7017882222256,4,Greater Sydney
12501158405,151.02550371374048,-33.86236800314791,1,Greater Sydney
12302144009,150.8575133963184,-34.0150936699593,2,Greater Sydney
11903137417,151.09920492762362,-33.97789154621685,4,Greater Sydney
12702151933,150.92432283893362,-33.84401824409965,4,Greater Sydney
11703133603,151.21300187452653,-33.88333681676946,1,Greater Sydney
11901157112,151.0380478376872,-33.91041975738003,1,Greater Sydney
11902136612,151.0594085113613,-33.92690354526772,2,Greater Sydney
12602159119,151.12012799279577,-33.813124696103266,3,Greater Sydney
11801134301,151.23614132967705,-33.87022934915149,4,Greater Sydney
12502147720,151.04871651127485,-33.808078490667064,4,Greater Sydney
12503147919,151.00458971000447,-33.89305233705432,4,Greater Sydney
11901135410,150.99988929932658,-33.90091388150931,2,Greater Sydney
11904138222,151.13800924909262,-33.994842462982014,2,Greater Sydney
12802153844,151.06205223962738,-34.0306929163966,2,Greater Sydney
11703133760,151.20597678413958,-33.87712346583538,2,Greater Sydney
12403145709,150.727179178374,-33.755034779613084,4,Greater Sydney
12202142334,151.29281827122637,-33.68358147448321,2,Greater Sydney
10201104016,151.3110628285971,-33.54535193442587,3,Greater Sydney
11903137230,151.0432662632262,-33.97983749944187,3,Greater Sydney
11802134846,151.25007122055803,-33.919477746897456,4,Greater Sydney
12001138542,151.16136503138173,-33.85623728837131,4,Greater Sydney
12703152415,150.94130089572428,-33.95524278912397,4,Greater Sydney
12201141823,151.25658073140886,-33.79163193138293,3,Greater Sydney
11901135939,150.97980854389894,-33.939225571302146,4,Greater Sydney
12001138523,151.14995549654742,-33.84886662702998,1,Greater Sydney
11703133747,151.20625464292618,-33.87191573951018,3,Greater Sydney
12303144612,150.68292294270057,-34.209554482533534,3,Greater Sydney
12203142854,151.1851839542081,-33.73461115733504,4,Greater Sydney
11904137536,151.14794828604235,-33.93218757356276,1,Greater Sydney
11601156126,150.88402235522454,-33.784241439715416,2,Greater Sydney
12002138829,151.15978151995924,-33.886675583220715,2,Greater Sydney
12301143520,150.7661283996682,-34.05130021058755,3,Greater Sydney
11903137444,151.10076267918865,-33.98538667643689,1,Greater Sydney
11703133140,151.1826606401366,-33.87889404836208,2,Greater Sydney
12801160310,151.12257965461373,-34.04901813153347,2,Greater Sydney
12101140027,151.1678117683341,-33.82888376660598,4,Greater Sydney
12405158101,150.77519549701017,-33.77059235662151,4,Greater Sydney
11902157318,151.07182303424617,-33.91710623191999,1,Greater Sydney
10201103806,151.35989296800096,-33.48491037789283,2,Greater Sydney
12504149406,150.9715259682713,-33.77534938376692,4,Greater Sydney
12403146319,150.65513182003258,-33.84561129374284,3,Greater Sydney
10201103707,151.30940491788857,-33.4310243534263,2,Greater Sydney
11801134014,151.276805074599,-33.887114637408985,3,Greater Sydney
12103140821,151.17818738584987,-33.7776230537481,3,Greater Sydney
11601156004,150.90098609597052,-33.785321218052076,1,Greater Sydney
11904138212,151.14587237698382,-33.98889316630171,1,Greater Sydney
12404146733,150.7991883603418,-33.63496210523313,3,Greater Sydney
11601130627,150.87387068119918,-33.75234480133305,1,Greater Sydney
12101139833,151.1796269937653,-33.80139842121672,1,Greater Sydney
12002138823,151.14759059100257,-33.882565517674635,4,Greater Sydney
12203143212,151.23136412085685,-33.6793673383495,4,Greater Sydney
10201102814,151.43877908147124,-33.48516740482412,3,Greater Sydney
12403146308,150.7626046995025,-33.8656622257627,4,Greater Sydney
12504149237,151.00987073463506,-33.81612747238926,4,Greater Sydney
11601130836,150.92983813089361,-33.786885075195,1,Greater Sydney
11603131304,150.8294001265489,-33.72796456847589,1,Greater Sydney
11801134534,151.23075712022904,-33.88799818285371,1,Greater Sydney
12102140312,151.10521900687513,-33.69024694603724,1,Greater Sydney
12801153021,151.096778543983,-34.02633663340717,2,Greater Sydney
12203142808,151.2055696995856,-33.743760650417855,4,Greater Sydney
12503148410,150.97167583073002,-33.84240678116116,4,Greater Sydney
11703133209,151.1913037837617,-33.89066208091021,1,Greater Sydney
12302143736,150.820992380495,-34.06156884913955,3,Greater Sydney
12202142316,151.30348990752944,-33.6852131169456,4,Greater Sydney
12405146918,150.80932726504267,-33.807438409374555,2,Greater Sydney
12403146304,150.64193530354137,-33.8170112443553,3,Greater Sydney
12802153648,151.0874045815067,-34.02046862519325,3,Greater Sydney
12502147815,151.02776888032537,-33.79470613579082,4,Greater Sydney
12701150509,150.76117224313887,-33.926794633125816,4,Greater Sydney
12703159901,150.8922358683183,-33.92630477195055,1,Greater Sydney
12202142118,151.26502386112395,-33.660882599621736,2,Greater Sydney
12801153025,151.0947417479448,-34.02957207100889,2,Greater Sydney
11802156607,151.24516580159207,-33.939939660788156,3,Greater Sydney
11802156614,151.25783439132204,-33.93961510596311,3,Greater Sydney
12301143429,150.70980464429547,-34.0270216080114,3,Greater Sydney
11702132611,151.13896272961676,-33.92019711621703,4,Greater Sydney
11904138237,151.13935624208943,-33.99715015814707,4,Greater Sydney
12002138717,151.17408425405216,-33.85460185228708,4,Greater Sydney
12504158910,150.979485331206,-33.81313928050047,1,Greater Sydney
11501155901,150.9724348641751,-33.71186679098829,2,Greater Sydney
12001138350,151.1053373795128,-33.83656417619383,2,Greater Sydney
11501129042,150.996798274264,-33.75804580392565,4,Greater Sydney
