sa1_main,x,y,IHAD_quartile,gcc_name_2016
30303106314,153.08273777599518,-27.525608717753027,3,Greater Brisbane
30503113109,153.03250318857138,-27.417755906704915,3,Greater Brisbane
31103131305,153.0827689920338,-27.730755841686346,1,Greater Brisbane
31104132114,152.96272126575002,-27.811982806937433,3,Greater Brisbane
31105132612,153.128383098242,-27.671166113743872,3,Greater Brisbane
31001127309,152.9726760288578,-27.61986132048361,4,Greater Brisbane
30103102116,153.15404596646954,-27.442854202907466,3,Greater Brisbane
30303106105,153.070922190219,-27.567486838907165,4,Greater Brisbane
30504113312,152.99731140275307,-27.473302592837694,4,Greater Brisbane
31105132507,153.18062393738114,-27.6945524456788,2,Greater Brisbane
30501111113,153.01921742370212,-27.459027593610152,3,Greater Brisbane
31304137537,152.9373722206624,-27.16590043993518,3,Greater Brisbane
30303106203,153.10877899329796,-27.533290727932055,1,Greater Brisbane
31002127808,152.26160816978162,-27.3614606047555,2,Greater Brisbane
31304137321,153.03647565726848,-27.206692445093307,2,Greater Brisbane
30203103804,153.0616746334204,-27.390399568971468,3,Greater Brisbane
30403109710,152.9826162796901,-27.493331408771063,3,Greater Brisbane
30204104609,153.04066308290476,-27.358381926817867,1,Greater Brisbane
31106133612,153.11398310312404,-27.637401321298253,1,Greater Brisbane
31403139408,152.98644650774466,-27.31079038686067,1,Greater Brisbane
31001127355,152.98089961672417,-27.608183374650434,3,Greater Brisbane
30404110315,152.936018230508,-27.439368523412988,2,Greater Brisbane
30102100721,153.27795993563205,-27.531098736674146,3,Greater Brisbane
30501111011,153.01996950995468,-27.484227174017146,4,Greater Brisbane
31402138924,153.03058702662588,-27.262190294864723,2,Greater Brisbane
31402139032,153.02648187705293,-27.2202515187439,2,Greater Brisbane
30306108007,153.05177865519718,-27.608597599092153,3,Greater Brisbane
31003129205,152.75456986702247,-27.58537234038939,4,Greater Brisbane
30203104015,153.06447909977257,-27.4041199975781,1,Greater Brisbane
31103131130,153.02615092524658,-27.68829925482796,1,Greater Brisbane
31003128317,152.75640023913337,-27.594740212591834,2,Greater Brisbane
31402138810,152.99608453946925,-27.227017377836756,1,Greater Brisbane
30103101508,153.18778151976937,-27.46457385458416,3,Greater Brisbane
30401108403,152.95341897015345,-27.55340663600371,3,Greater Brisbane
30502111409,153.05400022465494,-27.455805914503987,4,Greater Brisbane
31302136704,152.91420718136968,-27.02470037245611,4,Greater Brisbane
30304106804,153.020033943118,-27.537353645673758,3,Greater Brisbane
31301136206,153.11620577156222,-27.076437119294862,1,Greater Brisbane
30204104523,153.03153431640803,-27.346779780858302,4,Greater Brisbane
31302136813,152.9728252620113,-27.11760977595878,2,Greater Brisbane
30404109818,152.98275156132863,-27.41551291051845,4,Greater Brisbane
31104132104,153.0097881889135,-27.868309580762524,4,Greater Brisbane
31401138713,152.8231349388092,-27.387569087767325,4,Greater Brisbane
31304137342,153.00917498065593,-27.17688665893417,3,Greater Brisbane
31002128115,152.5974230327462,-27.43712626739193,1,Greater Brisbane
30501110807,153.0376684188924,-27.4699007539757,2,Greater Brisbane
30403109504,152.97572857620534,-27.535359141894194,3,Greater Brisbane
30102152707,153.35296697433202,-27.602253146015247,1,Greater Brisbane
30503112602,153.01091554064575,-27.45289455966696,3,Greater Brisbane
30202102905,153.01640077256957,-27.385679093246583,4,Greater Brisbane
30204104609,153.04111508470316,-27.358363014585645,1,Greater Brisbane
30102101229,153.26482576682693,-27.557492958740117,2,Greater Brisbane
31305138028,153.07869304955122,-27.231852688104876,2,Greater Brisbane
30303106211,153.09584257737694,-27.540565492062907,3,Greater Brisbane
31305137910,153.11462617032007,-27.23173154097269,3,Greater Brisbane
30501110523,153.02709693795921,-27.471820849906496,2,Greater Brisbane
30503113006,153.03461554326063,-27.429111451083106,2,Greater Brisbane
30301104705,153.06649315458694,-27.494628567112535,3,Greater Brisbane
31104132121,153.07284348362595,-27.872962942851938,3,Greater Brisbane
30301105143,153.10539596828718,-27.502528120677063,1,Greater Brisbane
31403139122,152.98195095906556,-27.28809014880821,1,Greater Brisbane
31301136312,153.14299617258297,-27.038730169935743,2,Greater Brisbane
31401138616,152.95079306232145,-27.399096460444927,4,Greater Brisbane
31002128045,152.4486128817647,-27.5211713260499,1,Greater Brisbane
31003129404,152.7459461620233,-27.678391501952913,3,Greater Brisbane
31106133630,153.11555701413363,-27.62717085534227,3,Greater Brisbane
31002128214,152.46376466192876,-27.66300341533319,4,Greater Brisbane
30304106812,153.02137297080824,-27.53023545029612,2,Greater Brisbane
30305107344,153.05213355560738,-27.635978395909415,3,Greater Brisbane
30305107223,153.03872345115096,-27.6036041413461,4,Greater Brisbane
31003128301,152.74382369876025,-27.580741255550166,1,Greater Brisbane
30401108120,152.93308888334087,-27.535534388353287,4,Greater Brisbane
31105132308,153.15735981749805,-27.715239346628294,4,Greater Brisbane
30504113222,153.00317661788156,-27.438665374035093,3,Greater Brisbane
30404110006,152.95498241094404,-27.405592406233826,4,Greater Brisbane
31103131714,153.10297971595725,-27.68506410036814,1,Greater Brisbane
30201102519,152.97750885999312,-27.394269297161568,3,Greater Brisbane
31301136333,153.20473709892534,-27.070631320098045,2,Greater Brisbane
31305137806,153.0976070792863,-27.25433879944021,2,Greater Brisbane
30501111006,153.01770799666508,-27.47178680490135,4,Greater Brisbane
30504113605,153.00311607473452,-27.450569844924704,4,Greater Brisbane
31003128302,152.738520320069,-27.580381612682327,1,Greater Brisbane
31401138338,152.94969662587255,-27.306178748085188,2,Greater Brisbane
30203103510,153.07021645401608,-27.354278006359447,4,Greater Brisbane
30305107502,153.04206490182503,-27.632966932082038,4,Greater Brisbane
30103102006,153.17770757537508,-27.44330823973591,2,Greater Brisbane
30302105914,153.01609304557735,-27.514275142621468,3,Greater Brisbane
31106133240,153.14117073569702,-27.602096587847566,3,Greater Brisbane
30503112605,153.00755777264382,-27.444738991980966,1,Greater Brisbane
30305107340,153.0375408468911,-27.624628840812008,4,Greater Brisbane
31103131304,153.1235709454553,-27.70259636390302,1,Greater Brisbane
30102100713,153.2520776200971,-27.540411734482,3,Greater Brisbane
30304106708,153.04421243080807,-27.563968367034718,4,Greater Brisbane
31304137224,152.93374081275022,-27.162176619858215,2,Greater Brisbane
31104132140,153.04067566895645,-27.84139584731163,2,Greater Brisbane
30305107311,153.04315134810594,-27.61778872586354,4,Greater Brisbane
30404110019,152.96570170376083,-27.40595189075429,4,Greater Brisbane
30305107627,153.00912671566007,-27.555960892592157,1,Greater Brisbane
30401108423,152.9563723316973,-27.535744924876315,3,Greater Brisbane
31002128110,152.55039344778797,-27.374730637681438,3,Greater Brisbane
30302105506,153.04717197568976,-27.50542264950892,4,Greater Brisbane
31402138904,153.00056377139728,-27.259999244798603,2,Greater Brisbane
30306107901,153.0548678146731,-27.578048098432987,3,Greater Brisbane
31305137816,153.10666587123183,-27.248731617631037,1,Greater Brisbane
31401138332,152.93442612963227,-27.29624488849244,2,Greater Brisbane
31401138235,152.95484595539696,-27.359703428044078,4,Greater Brisbane
30202102733,153.03590271920496,-27.371355007268512,4,Greater Brisbane
31305154203,153.1145003778248,-27.198615059000872,2,Greater Brisbane
30102100734,153.28782027549923,-27.515477618832875,2,Greater Brisbane
31401138304,152.92192925818011,-27.32827385104975,2,Greater Brisbane
30503112406,153.07237242059622,-27.4329919202955,3,Greater Brisbane
30302105306,153.05975083421214,-27.490599655736016,3,Greater Brisbane
30302105616,153.05568524386373,-27.512229532744282,4,Greater Brisbane
31401138412,152.81684941032404,-27.13758987611808,2,Greater Brisbane
30202102813,153.03085864232494,-27.387771267176742,3,Greater Brisbane
30503112612,153.0214952296881,-27.442506773789027,3,Greater Brisbane
31102131008,153.18341222330625,-27.741190748443568,3,Greater Brisbane
31401138638,152.9388199849833,-27.395093197811036,3,Greater Brisbane
31002127813,152.4872009531638,-27.058246687920416,1,Greater Brisbane
31105132805,153.13214389594629,-27.699941172732427,1,Greater Brisbane
31104132004,152.9437323444912,-27.74970619777212,2,Greater Brisbane
31302136515,152.92457895533548,-27.072577461317653,3,Greater Brisbane
30502111411,153.06293475351487,-27.449159001598176,1,Greater Brisbane
31104132102,152.99269789787706,-27.852251012523624,3,Greater Brisbane
30102100803,153.2624772980736,-27.515259589681808,4,Greater Brisbane
31302136516,152.9694717415054,-27.056206584813477,1,Greater Brisbane
30504113305,152.99101634915115,-27.470047930904467,4,Greater Brisbane
30306107826,153.0778842389711,-27.589847477329304,1,Greater Brisbane
30503112218,153.05796541782118,-27.41823789805977,1,Greater Brisbane
30403109623,152.99386407020714,-27.501165706562098,2,Greater Brisbane
31003128730,152.77373276385444,-27.599178951613112,2,Greater Brisbane
31003128309,152.73525041056828,-27.58600044743878,3,Greater Brisbane
30302105324,153.06514174425433,-27.498287164803585,1,Greater Brisbane
31302136633,152.93214211503778,-27.089712510064857,2,Greater Brisbane
30502111605,153.05974623293469,-27.461289142260956,4,Greater Brisbane
30102152710,153.40671494882588,-27.652688809917134,2,Greater Brisbane
30301104724,153.0786155659631,-27.49770196830194,4,Greater Brisbane
30101100312,153.2216984829983,-27.502907750817794,2,Greater Brisbane
30301104802,153.0869895480119,-27.462300240843835,4,Greater Brisbane
30101100607,153.23987604685394,-27.49204118774352,1,Greater Brisbane
31402139036,153.00401907636964,-27.207509048883306,2,Greater Brisbane
30101100131,153.2276461276047,-27.530363822447725,4,Greater Brisbane
31106132914,153.13841732598738,-27.638232383513653,4,Greater Brisbane
30101100325,153.22419670468943,-27.50225458831621,1,Greater Brisbane
30203104013,153.05590218208764,-27.408352458769162,1,Greater Brisbane
31003129332,152.7655875331696,-27.636917013039042,2,Greater Brisbane
30202103411,153.04858393044316,-27.395599948369895,1,Greater Brisbane
30303106029,153.09261183137454,-27.566330265165025,1,Greater Brisbane
31002128105,152.5345410137896,-27.481670323664137,2,Greater Brisbane
30403109510,152.98096549916986,-27.529194478996228,3,Greater Brisbane
30302105713,153.06024421852237,-27.53504669806855,2,Greater Brisbane
30203103918,153.07170037246806,-27.374149759810038,3,Greater Brisbane
30303106624,153.1058097715928,-27.552426380302848,3,Greater Brisbane
31305137826,153.10212399924208,-27.238443635491183,1,Greater Brisbane
30304107012,153.03396130232753,-27.557388902755392,3,Greater Brisbane
30504113518,152.99182718876276,-27.4568683249081,4,Greater Brisbane
30102100734,153.28822280134412,-27.518852351319367,1,Greater Brisbane
31003128723,152.79298509919755,-27.62641716053193,3,Greater Brisbane
30204104214,153.0580236291162,-27.309404640278892,4,Greater Brisbane
30503112101,153.05855519007864,-27.42825342264853,3,Greater Brisbane
31002128119,152.66507191816245,-27.456824007231432,1,Greater Brisbane
30306107707,153.09733481621447,-27.60813271881068,2,Greater Brisbane
30503112404,153.06607598036086,-27.43959388362829,2,Greater Brisbane
31305138016,153.0595451762449,-27.213013640562128,2,Greater Brisbane
30102100911,153.26831232979055,-27.655375836908014,4,Greater Brisbane
30504113501,152.99443831029478,-27.463153888144777,4,Greater Brisbane
30501110922,153.0411605025356,-27.463027250272013,2,Greater Brisbane
31102130809,153.1657315051169,-27.708295686180872,3,Greater Brisbane
31401138703,152.8379603720088,-27.357476659073363,3,Greater Brisbane
31002128209,152.5995482944036,-27.640572242658262,2,Greater Brisbane
31104132008,152.9285564281071,-27.7309278041239,3,Greater Brisbane
31301136301,153.13960399914626,-27.044151498190452,3,Greater Brisbane
30403109502,152.97432444942518,-27.526909178514167,4,Greater Brisbane
31004129617,152.88502335194835,-27.63236957081765,4,Greater Brisbane
31106133411,153.13982409395604,-27.619403771292948,4,Greater Brisbane
31301136208,153.06979941248716,-27.004937728767874,1,Greater Brisbane
30501110702,153.0168811645042,-27.48968460546329,2,Greater Brisbane
31106133014,153.10714303976195,-27.6531038135621,2,Greater Brisbane
30306107825,153.0832120815409,-27.597226075292397,4,Greater Brisbane
31401138660,152.93363686334712,-27.38812895113956,1,Greater Brisbane
30204104107,153.03305086491667,-27.326986576875154,2,Greater Brisbane
31004129923,152.86175762662228,-27.60055901631698,3,Greater Brisbane
31305137924,153.10613137967863,-27.23276387285157,1,Greater Brisbane
31103131910,153.05226726507973,-27.685733329282318,2,Greater Brisbane
31105132614,153.13594375953096,-27.67008049126462,2,Greater Brisbane
30503112811,153.04239507491076,-27.452410680746954,4,Greater Brisbane
31401138342,152.95560728589618,-27.306931195117787,4,Greater Brisbane
30204104133,153.0319602731851,-27.317884003832535,2,Greater Brisbane
30201102401,153.0239308813118,-27.344873346843144,4,Greater Brisbane
31401138407,152.9463107714107,-27.242332230285047,4,Greater Brisbane
31302136529,152.9619104925606,-27.060729784161023,1,Greater Brisbane
30204104202,153.05558867438396,-27.292334454384356,3,Greater Brisbane
30504113222,153.00016001603953,-27.438972222742052,4,Greater Brisbane
31001127335,152.95959359968,-27.61571451151925,1,Greater Brisbane
31004129902,152.8686599861749,-27.614340427749713,1,Greater Brisbane
30501110707,153.01678488049754,-27.48513333811837,2,Greater Brisbane
31004130421,152.91170210367716,-27.6759866810637,3,Greater Brisbane
31002127803,152.41305057180065,-27.233167335689547,1,Greater Brisbane
30302105204,153.03658063806276,-27.510113978572612,3,Greater Brisbane
30502111814,153.05744595575803,-27.47420881068651,3,Greater Brisbane
30302105915,153.01446992477491,-27.520415720124813,1,Greater Brisbane
31003128621,152.74258916766493,-27.609787425960974,1,Greater Brisbane
31401138218,152.95864141560685,-27.35267447138528,3,Greater Brisbane
30501110913,153.04378660037813,-27.470745100175744,1,Greater Brisbane
30501110921,153.04123146562995,-27.46494498176281,1,Greater Brisbane
31401138414,152.93646214100832,-27.2607256119942,4,Greater Brisbane
31003128724,152.78289931397765,-27.62370326091687,1,Greater Brisbane
30503112102,153.05468946966238,-27.430225380510514,4,Greater Brisbane
31103131219,153.08036198351297,-27.65727434215471,4,Greater Brisbane
30503112701,153.0089749799429,-27.426771895743947,3,Greater Brisbane
31401138649,152.93658601547222,-27.388006544030986,3,Greater Brisbane
30402108807,152.95512056782167,-27.49489957837895,4,Greater Brisbane
30302105801,153.03571229946954,-27.498140458190353,1,Greater Brisbane
31003129212,152.76349955132184,-27.610071405999225,1,Greater Brisbane
31106133215,153.13470333940273,-27.60520192085575,1,Greater Brisbane
31103131413,153.0868233884171,-27.696826013854718,2,Greater Brisbane
30202102803,153.0238809186029,-27.382091501076154,1,Greater Brisbane
30202102910,153.01521486695054,-27.378408344412307,4,Greater Brisbane
31104132121,153.07292070167546,-27.863836379725118,4,Greater Brisbane
30202103304,153.00979298241842,-27.399103840540835,1,Greater Brisbane
31003128740,152.7963014154632,-27.60929941191426,1,Greater Brisbane
31004130202,152.85039281047312,-27.668330363045758,2,Greater Brisbane
31104132108,153.1191719087862,-27.824991324977226,3,Greater Brisbane
30503112007,152.99728584830535,-27.4240197630125,2,Greater Brisbane
31003129103,152.73275238304302,-27.62231808329162,2,Greater Brisbane
31302136617,152.91871216271852,-27.08548831493114,4,Greater Brisbane
31102130621,153.19540478622304,-27.71037445599996,2,Greater Brisbane
30201102415,153.02123617153404,-27.347869455752253,3,Greater Brisbane
31305138013,153.08044420734726,-27.221231243847622,3,Greater Brisbane
31106133402,153.13343236199967,-27.62323462495195,1,Greater Brisbane
30102152714,153.33745689518778,-27.570679223183312,3,Greater Brisbane
30402108611,152.88508795808312,-27.55134716261214,4,Greater Brisbane
30404110304,152.95348248733595,-27.44220405065328,4,Greater Brisbane
30504113211,152.98437976503988,-27.446239690052405,4,Greater Brisbane
30302105913,153.01464889238,-27.517527395808894,1,Greater Brisbane
30203103506,153.06661163175198,-27.34966782375905,3,Greater Brisbane
30304106901,153.05199747653182,-27.562516069123312,3,Greater Brisbane
30101100508,153.20291275335043,-27.489497537921856,1,Greater Brisbane
31106133417,153.1392658181607,-27.632740064261107,2,Greater Brisbane
30301104715,153.0708217239376,-27.491459349303685,3,Greater Brisbane
30503112806,153.04202287076828,-27.445266303852083,1,Greater Brisbane
31401138209,152.97862952317325,-27.337498522479144,1,Greater Brisbane
31402138927,153.01348350720016,-27.267194437492336,3,Greater Brisbane
31305137909,153.10678484133857,-27.23485757677679,2,Greater Brisbane
30303106213,153.09642185966337,-27.536532136542256,3,Greater Brisbane
31001127212,152.98414477463518,-27.58990416654422,3,Greater Brisbane
31301136226,153.1311605172494,-27.08606293183444,3,Greater Brisbane
30304107114,153.05216086549018,-27.529152781956736,3,Greater Brisbane
30402109018,152.9452201161688,-27.52566673318512,4,Greater Brisbane
31001127517,152.9724323706621,-27.554273017156554,4,Greater Brisbane
30203104005,153.07557887111216,-27.401407898056988,1,Greater Brisbane
30303106333,153.08273092337075,-27.535156089198015,2,Greater Brisbane
31102130611,153.1853060648946,-27.717528633957976,2,Greater Brisbane
30103102018,153.1745732559768,-27.43902604743431,4,Greater Brisbane
30501110816,153.03979992948106,-27.482759201915904,4,Greater Brisbane
30304106805,153.0141792018869,-27.537500303527384,1,Greater Brisbane
31003128730,152.77415720828307,-27.597806018654357,1,Greater Brisbane
30401108421,152.96105707304395,-27.55394681871243,2,Greater Brisbane
31004130202,152.8581618111616,-27.67132733313211,3,Greater Brisbane
30101100410,153.2081761370477,-27.518640445504495,4,Greater Brisbane
30504113303,152.99267240268713,-27.47264924762584,4,Greater Brisbane
30204104541,153.0502450105422,-27.33801936839667,1,Greater Brisbane
30303106505,153.08973688412263,-27.54367658171318,1,Greater Brisbane
30302105805,153.04670244127098,-27.49590494082802,3,Greater Brisbane
31102131005,153.19187557105982,-27.75915085113505,3,Greater Brisbane
31001127432,152.97048765780292,-27.58954092436399,1,Greater Brisbane
30401108303,152.90125590435466,-27.56418650682265,2,Greater Brisbane
30202102913,153.012900542136,-27.38432622108862,1,Greater Brisbane
30204104112,153.02317533420637,-27.31212627940909,2,Greater Brisbane
30501110613,153.03906238465004,-27.45272314696707,4,Greater Brisbane
30203103814,153.06958890161079,-27.37760066878875,1,Greater Brisbane
31102130703,153.20544057245647,-27.70545205650537,1,Greater Brisbane
31102130730,153.2124969413515,-27.686708685748957,2,Greater Brisbane
31104132119,153.10296776405153,-27.832104753063106,2,Greater Brisbane
30503112005,153.00488799036432,-27.42545752145457,3,Greater Brisbane
31302136609,152.94357516353992,-27.10341569182147,1,Greater Brisbane
31001127343,152.9578354314811,-27.607387410452212,2,Greater Brisbane
31106133021,153.1089268364298,-27.65769330871657,2,Greater Brisbane
30404110112,152.97400074619426,-27.413996175587982,3,Greater Brisbane
30303106002,153.09578061919274,-27.588236612946428,4,Greater Brisbane
31106133320,153.12345569861665,-27.632659851307775,1,Greater Brisbane
30302105704,153.05575581352588,-27.516909932740365,2,Greater Brisbane
30202103202,153.0207781393764,-27.41053570087211,3,Greater Brisbane
30403109716,152.97779198553778,-27.491775989051963,4,Greater Brisbane
31003129501,152.8446439191507,-27.59628799861745,1,Greater Brisbane
30103102022,153.16521702912252,-27.432034261984732,2,Greater Brisbane
31106133502,153.10811840202751,-27.595835097441043,1,Greater Brisbane
31105132814,153.1211212301911,-27.68168779616599,3,Greater Brisbane
30101100117,153.21485840057477,-27.52027097406429,3,Greater Brisbane
30306107707,153.09875390133126,-27.61692412701353,4,Greater Brisbane
30502111705,153.07570180996024,-27.46740346162068,4,Greater Brisbane
31401138317,152.94438315044437,-27.297528358098752,3,Greater Brisbane
30504113517,152.98809345218388,-27.45846495070889,4,Greater Brisbane
31103131215,153.04989503323623,-27.65789238407375,1,Greater Brisbane
30504113509,153.0027427481914,-27.456957085007517,4,Greater Brisbane
30302105714,153.06524437780465,-27.533256591681358,2,Greater Brisbane
30204104504,153.0473517053654,-27.33905703169201,3,Greater Brisbane
30303106105,153.0678085544376,-27.568213896485553,3,Greater Brisbane
31103131414,153.086909607626,-27.693867713578186,2,Greater Brisbane
30501110915,153.0413213790918,-27.469868027805617,3,Greater Brisbane
31101130515,152.9788780305129,-27.995587594369905,3,Greater Brisbane
31103131920,153.0439856226258,-27.68240641328332,2,Greater Brisbane
30203103505,153.06345640117922,-27.352670539565548,3,Greater Brisbane
30401108503,152.9139973941824,-27.555588400762502,3,Greater Brisbane
30501110517,153.0114462224602,-27.464789542766283,3,Greater Brisbane
31401138405,152.90328423282145,-27.1905739258925,4,Greater Brisbane
30201102503,152.97981625484627,-27.397452760174534,2,Greater Brisbane
30203103517,153.06060057887854,-27.35521655322902,4,Greater Brisbane
30504113714,152.9955023098368,-27.48206498852416,4,Greater Brisbane
30102100721,153.2831515163554,-27.532306429092404,1,Greater Brisbane
31105132516,153.18334501543072,-27.676447310245713,1,Greater Brisbane
30101100621,153.23039583104404,-27.49282095997734,3,Greater Brisbane
30503112802,153.04814799668756,-27.45435299112397,4,Greater Brisbane
31301136301,153.1454549056362,-27.045149211729086,1,Greater Brisbane
30502111608,153.06163766113045,-27.46439955588284,2,Greater Brisbane
31103131928,153.04723908069306,-27.67506005825612,1,Greater Brisbane
30503112403,153.05713353975625,-27.4382701508115,2,Greater Brisbane
30404110338,152.93513629148336,-27.444475694021403,3,Greater Brisbane
30503112304,153.0205237499892,-27.421710088066213,4,Greater Brisbane
30102100701,153.27592381611012,-27.547104925655916,2,Greater Brisbane
30503112303,153.0135936336052,-27.422729227903197,3,Greater Brisbane
30102101313,153.30912784773398,-27.584349299541376,4,Greater Brisbane
31102130906,153.21190054667576,-27.736067869958582,4,Greater Brisbane
31106133601,153.10626348848425,-27.63225541807884,1,Greater Brisbane
30204104204,153.04920298568865,-27.295164693210758,3,Greater Brisbane
30302105509,153.04776451161368,-27.5080590109777,3,Greater Brisbane
30303106017,153.08420602654482,-27.575461914781123,3,Greater Brisbane
30404110304,152.9483083060932,-27.438738136674807,4,Greater Brisbane
30504113225,152.98537931446882,-27.437492682357345,4,Greater Brisbane
31402139038,152.99617365946088,-27.214065716817974,1,Greater Brisbane
30306107815,153.06731687559576,-27.598580769956026,2,Greater Brisbane
31003128909,152.83917222465905,-27.5792612916783,2,Greater Brisbane
30102152717,153.3695491374529,-27.647505272031108,2,Greater Brisbane
30101100216,153.12008238445972,-27.481326389558042,3,Greater Brisbane
31305137806,153.09880676876102,-27.254281958491713,1,Greater Brisbane
31003128741,152.77486140113118,-27.61413441431317,2,Greater Brisbane
30301105127,153.11240039297266,-27.513931018865605,3,Greater Brisbane
30504113410,152.9859847908019,-27.463046017847514,3,Greater Brisbane
31102131010,153.18413364821183,-27.75074166439009,2,Greater Brisbane
31104132021,152.97418938553676,-27.78509697553736,2,Greater Brisbane
31302136631,152.94224735258874,-27.11390337122478,2,Greater Brisbane
31402139017,153.0181074026719,-27.237996180210708,1,Greater Brisbane
31303137108,152.7832896234899,-27.012526069591143,2,Greater Brisbane
31305154226,153.11332810695052,-27.195689159035698,4,Greater Brisbane
31302136520,152.93806044710445,-27.068849768626336,1,Greater Brisbane
30303106213,153.0943928650172,-27.53323416965351,2,Greater Brisbane
31003128811,152.7181451035248,-27.562424436350096,3,Greater Brisbane
31104132106,153.01690625909978,-27.86904285442851,3,Greater Brisbane
30401108403,152.95665921480574,-27.553328365589408,4,Greater Brisbane
31106133608,153.0952192309004,-27.617790751430668,1,Greater Brisbane
31402138829,153.00327245032648,-27.248348503576807,1,Greater Brisbane
31106132903,153.15065378416642,-27.641366833822907,2,Greater Brisbane
30306107716,153.10022579982768,-27.59456258597839,1,Greater Brisbane
30503112705,153.00654810293722,-27.43343003919549,1,Greater Brisbane
30101100438,153.19037372688163,-27.52863924709156,3,Greater Brisbane
30501110908,153.04385301007042,-27.463434580779257,3,Greater Brisbane
30305107304,153.0695498304979,-27.61857948934926,4,Greater Brisbane
31304137606,152.91080385136826,-27.12511544556749,4,Greater Brisbane
31003128328,152.72685579272093,-27.594394083695718,1,Greater Brisbane
31003129114,152.7409007664911,-27.63584379914405,2,Greater Brisbane
30303106044,153.09175630863305,-27.574566703603505,3,Greater Brisbane
30202103406,153.05637916244794,-27.39414737504699,2,Greater Brisbane
30301104722,153.0807539184179,-27.49973039899968,2,Greater Brisbane
30305107521,153.03383314960888,-27.63735062055256,2,Greater Brisbane
30303106606,153.09232888167057,-27.560190488754298,3,Greater Brisbane
31302136501,152.94520940755106,-27.080381739350457,2,Greater Brisbane
30301104809,153.08793678819544,-27.470860449264677,3,Greater Brisbane
30101100126,153.22003266294686,-27.525660433656828,1,Greater Brisbane
31103131204,153.0635639815885,-27.665310946717586,1,Greater Brisbane
30203103507,153.06930032988114,-27.34900559046168,2,Greater Brisbane
31103131907,153.0350026796661,-27.676687246731767,2,Greater Brisbane
30404110327,152.93613516917202,-27.431657944473596,3,Greater Brisbane
31004130229,152.86776040924752,-27.634225362303816,3,Greater Brisbane
31001127337,152.9618572547206,-27.614752329960933,1,Greater Brisbane
31003128804,152.7837244441189,-27.558370279370894,3,Greater Brisbane
30305107337,153.04187688152774,-27.620757897819157,4,Greater Brisbane
31104132017,152.96547929679303,-27.70309976118806,4,Greater Brisbane
31403139421,152.97592454951524,-27.311264067900126,1,Greater Brisbane
30102101228,153.25647819107775,-27.55759863533072,2,Greater Brisbane
30301105143,153.1056176710906,-27.504426407591474,2,Greater Brisbane
31003128507,152.73482599583113,-27.656990596101952,3,Greater Brisbane
30202103405,153.04529909991598,-27.384030302187956,2,Greater Brisbane
30202103205,153.01698808953088,-27.405899787418644,3,Greater Brisbane
30203103915,153.08765562662688,-27.36563895279172,3,Greater Brisbane
30403109704,152.9898364199285,-27.497715556831203,3,Greater Brisbane
31106133010,153.09491529450165,-27.657884218638515,1,Greater Brisbane
30103102106,153.15130402984596,-27.460211852640477,3,Greater Brisbane
30305107629,153.0101711483023,-27.54733644187885,4,Greater Brisbane
